0.12 1.15574688797
0.224 1.07574688797
0.324 0.975746887967
0.42 0.905746887967
0.516 0.825746887967
0.624 0.755746887967
0.72 0.685746887967
0.824 0.625746887967
0.912 0.565746887967
1.024 0.515746887967
1.124 0.445746887967
1.232 0.385746887967
1.316 0.355746887967
1.428 0.305746887967
1.516 0.255746887967
1.62 0.225746887967
1.724 0.185746887967
1.824 0.175746887967
1.916 0.145746887967
2.02 0.12574688796
2.124 0.105746887967
2.224 0.0857468879668
2.316 0.0857468879668
2.424 0.0657468879668
2.544 0.0657468879668
2.632 0.0557468879668
2.648 0.0557468879668
2.744 0.0557468879668
2.848 0.0557468879668
2.924 0.0457468879668
2.948 0.0457468879668
3.012 0.0457468879668
3.144 0.0457468879668
3.248 0.0457468879668
3.316 0.0357468879668
