1.6 0.981255605381
3.2 0.951255605381
4.8 0.921255605381
6.4 0.901255605381
8.0 0.871255605381
9.6 0.851255605381
11.2 0.831255605381
12.8 0.801255605381
14.4 0.781255605381
16.0 0.761255605381
17.6 0.741255605381
19.2 0.721255605381
20.8 0.711255605381
22.4 0.681255605381
24.0 0.661255605381
25.6 0.661255605381
27.2 0.641255605381
28.8 0.621255605381
30.4 0.591255605381
32.0 0.581255605381
33.6 0.581255605381
35.2 0.561255605381
36.8 0.541255605381
38.4 0.531255605381
40.0 0.511255605381
41.6 0.501255605381
43.2 0.481255605381
44.8 0.461255605381
46.4 0.461255605381
48.0 0.461255605381
49.6 0.431255605381
51.2 0.411255605381
52.8 0.401255605381
54.4 0.401255605381
56.0 0.381255605381
57.6 0.381255605381
59.2 0.351255605381
60.8 0.341255605381
62.4 0.331255605381
64.0 0.331255605381
65.6 0.311255605381
67.2 0.291255605381
68.8 0.291255605381
70.4 0.291255605381
72.0 0.261255605381
73.6 0.261255605381
75.2 0.261255605381
76.8 0.261255605381
78.4 0.241255605381
80.0 0.231255605381
81.6 0.241255605381
83.2 0.221255605381
84.8 0.211255605381
86.4 0.201255605381
88.0 0.211255605381
89.6 0.201255605381
91.2 0.201255605381
92.8 0.181255605381
94.4 0.181255605381
96.0 0.171255605381
97.6 0.161255605381
99.2 0.141255605381
100.8 0.151255605381
102.4 0.141255605381
104.0 0.141255605381
105.6 0.151255605381
107.2 0.141255605381
108.8 0.141255605381
110.4 0.121255605381
112.0 0.111255605381
113.6 0.131255605381
115.2 0.121255605381
116.8 0.111255605381
118.4 0.101255605381
120.0 0.111255605381
121.6 0.101255605381
123.2 0.0912556053812
124.8 0.0912556053812
126.4 0.0912556053812
128.0 0.0912556053812
129.6 0.0912556053812
131.2 0.0812556053812
132.8 0.0812556053812
134.4 0.0712556053812
136.0 0.0512556053812
137.6 0.0812556053812
139.2 0.0612556053812
140.8 0.0712556053812
142.4 0.0612556053812
144.0 0.0612556053812
145.6 0.0512556053812
147.2 0.0612556053812
148.8 0.0612556053812
150.4 0.0612556053812
152.0 0.0612556053812
153.6 0.0512556053812
155.2 0.0512556053812
156.8 0.0512556053812
158.4 0.0512556053812
