24.0 1.01333333333
36.0 0.943333333333
48.0 0.893333333333
60.0 0.833333333333
72.0 0.803333333333
84.0 0.703333333333
96.0 0.683333333333
108.0 0.613333333333
120.0 0.603333333333
132.0 0.533333333333
144.0 0.513333333333
156.0 0.443333333333
168.0 0.443333333333
180.0 0.393333333333
192.0 0.383333333333
204.0 0.343333333333
216.0 0.333333333333
228.0 0.303333333333
240.0 0.283333333333
252.0 0.293333333333
264.0 0.243333333333
276.0 0.243333333333
288.0 0.223333333333
300.0 0.223333333333
312.0 0.193333333333
324.0 0.203333333333
336.0 0.183333333333
348.0 0.193333333333
