2.0 5.01317073171
4.0 4.81317073171
6.0 4.53317073171
8.0 4.33317073171
10.0 4.13317073171
12.0 3.85317073171
14.0 3.57317073171
16.0 3.37317073171
18.0 3.13317073171
20.0 2.93317073171
22.0 2.69317073171
24.0 2.45317073171
26.0 2.25317073171
28.0 2.09317073171
30.04 1.81317073171
32.0 1.65317073171
34.04 1.49317073171
35.92 1.33317073171
37.92 1.09317073171
38.08 1.21317073171
39.88 1.09317073171
40.12 0.973170731707
41.88 0.933170731707
42.12 1.01317073171
43.88 0.933170731707
44.16 0.773170731707
45.84 0.773170731707
46.16 0.893170731707
47.84 0.853170731707
48.16 0.773170731707
49.84 0.613170731707
50.16 0.733170731707
51.84 0.693170731707
52.2 0.573170731707
53.8 0.613170731707
54.16 0.653170731707
55.84 0.533170731707
56.2 0.493170731707
57.8 0.493170731707
58.2 0.533170731707
59.84 0.373170731707
60.24 0.413170731707
61.76 0.333170731707
62.2 0.493170731707
63.8 0.333170731707
64.28 0.333170731707
66.24 0.333170731707
67.72 0.373170731707
88.24 0.333170731707
