Record Length,2.500000e+03,,   0.021400000000,   0.26000,
Sample Interval,4.000000e-06,,   0.021404000000,   0.28000,
Trigger Point,-5.350000000000e+03,,   0.021408000000,   0.26000,
,,,   0.021412000000,   0.28000,
,,,   0.021416000000,   0.28000,
,,,   0.021420000000,   0.28000,
Source,CH1,,   0.021424000000,   0.28000,
Vertical Units,V,,   0.021428000000,   0.28000,
Vertical Scale,5.000000e-01,,   0.021432000000,   0.28000,
Vertical Offset,-1.820000e+00,,   0.021436000000,   0.28000,
Horizontal Units,s,,   0.021440000000,   0.28000,
Horizontal Scale,1.000000e-03,,   0.021444000000,   0.28000,
Pt Fmt,Y,,   0.021448000000,   0.26000,
Yzero,0.000000e+00,,   0.021452000000,   0.28000,
Probe Atten,1.000000e+00,,   0.021456000000,   0.28000,
Model Number,TBS1052B,,   0.021460000000,   0.26000,
Serial Number,C018313,,   0.021464000000,   0.26000,
Firmware Version,FV:v4.06,,   0.021468000000,   0.26000,
,,,0.021472000000,   0.28000,
,,,0.021476000000,   0.26000,
,,,0.021480000000,   0.26000,
,,,0.021484000000,   0.26000,
,,,0.021488000000,   0.28000,
,,,0.021492000000,   0.28000,
,,,0.021496000000,   0.26000,
,,,0.021500000000,   0.26000,
,,,0.021504000000,   0.28000,
,,,0.021508000000,   0.26000,
,,,0.021512000000,   0.28000,
,,,0.021516000000,   0.26000,
,,,0.021520000000,   0.26000,
,,,0.021524000000,   0.26000,
,,,0.021528000000,   0.28000,
,,,0.021532000000,   0.26000,
,,,0.021536000000,   0.28000,
,,,0.021540000000,   0.28000,
,,,0.021544000000,   0.28000,
,,,0.021548000000,   0.26000,
,,,0.021552000000,   0.26000,
,,,0.021556000000,   0.26000,
,,,0.021560000000,   0.26000,
,,,0.021564000000,   0.28000,
,,,0.021568000000,   0.28000,
,,,0.021572000000,   0.26000,
,,,0.021576000000,   0.26000,
,,,0.021580000000,   0.28000,
,,,0.021584000000,   0.28000,
,,,0.021588000000,   0.28000,
,,,0.021592000000,   0.26000,
,,,0.021596000000,   0.28000,
,,,0.021600000000,   0.26000,
,,,0.021604000000,   0.28000,
,,,0.021608000000,   0.28000,
,,,0.021612000000,   0.26000,
,,,0.021616000000,   0.26000,
,,,0.021620000000,   0.26000,
,,,0.021624000000,   0.28000,
,,,0.021628000000,   0.28000,
,,,0.021632000000,   0.28000,
,,,0.021636000000,   0.26000,
,,,0.021640000000,   0.26000,
,,,0.021644000000,   0.26000,
,,,0.021648000000,   0.28000,
,,,0.021652000000,   0.28000,
,,,0.021656000000,   0.28000,
,,,0.021660000000,   0.28000,
,,,0.021664000000,   0.26000,
,,,0.021668000000,   0.28000,
,,,0.021672000000,   0.28000,
,,,0.021676000000,   0.28000,
,,,0.021680000000,   0.28000,
,,,0.021684000000,   0.26000,
,,,0.021688000000,   0.28000,
,,,0.021692000000,   0.28000,
,,,0.021696000000,   0.26000,
,,,0.021700000000,   0.28000,
,,,0.021704000000,   0.26000,
,,,0.021708000000,   0.28000,
,,,0.021712000000,   0.28000,
,,,0.021716000000,   0.26000,
,,,0.021720000000,   0.28000,
,,,0.021724000000,   0.26000,
,,,0.021728000000,   0.26000,
,,,0.021732000000,   0.28000,
,,,0.021736000000,   0.28000,
,,,0.021740000000,   0.26000,
,,,0.021744000000,   0.26000,
,,,0.021748000000,   0.28000,
,,,0.021752000000,   0.28000,
,,,0.021756000000,   0.28000,
,,,0.021760000000,   0.28000,
,,,0.021764000000,   0.28000,
,,,0.021768000000,   0.26000,
,,,0.021772000000,   0.26000,
,,,0.021776000000,   0.28000,
,,,0.021780000000,   0.28000,
,,,0.021784000000,   0.28000,
,,,0.021788000000,   0.26000,
,,,0.021792000000,   0.28000,
,,,0.021796000000,   0.26000,
,,,0.021800000000,   0.28000,
,,,0.021804000000,   0.26000,
,,,0.021808000000,   0.28000,
,,,0.021812000000,   0.28000,
,,,0.021816000000,   0.26000,
,,,0.021820000000,   0.28000,
,,,0.021824000000,   0.28000,
,,,0.021828000000,   0.28000,
,,,0.021832000000,   0.28000,
,,,0.021836000000,   0.28000,
,,,0.021840000000,   0.28000,
,,,0.021844000000,   0.26000,
,,,0.021848000000,   0.28000,
,,,0.021852000000,   0.28000,
,,,0.021856000000,   0.26000,
,,,0.021860000000,   0.28000,
,,,0.021864000000,   0.28000,
,,,0.021868000000,   0.26000,
,,,0.021872000000,   0.26000,
,,,0.021876000000,   0.28000,
,,,0.021880000000,   0.28000,
,,,0.021884000000,   0.28000,
,,,0.021888000000,   0.26000,
,,,0.021892000000,   0.28000,
,,,0.021896000000,   0.28000,
,,,0.021900000000,   0.28000,
,,,0.021904000000,   0.28000,
,,,0.021908000000,   0.28000,
,,,0.021912000000,   0.28000,
,,,0.021916000000,   0.28000,
,,,0.021920000000,   0.28000,
,,,0.021924000000,   0.26000,
,,,0.021928000000,   0.28000,
